state_abbr,county_name,total_votes_2012,votes_dem_2012,votes_gop_2012,county_fips,state_fips,per_dem_2012,per_gop_2012,diff_2012,per_point_diff_2012
NC,Pitt County,76814,40701,35534,147,37,0.529864348,0.462597964,5167,0.067266384
NC,Polk County,10323,4000,6219,149,37,0.387484258,0.602441151,2219,-0.214956892
NC,Randolph County,60202,14675,44913,151,37,0.243762666,0.746038338,30238,-0.502275672
NC,Richmond County,19127,9747,9236,153,37,0.509593768,0.482877608,511,0.02671616
NC,Robeson County,41380,23957,17093,155,37,0.578951184,0.413073949,6864,0.165877235
NC,Rockingham County,41549,16170,25037,157,37,0.389179042,0.602589713,8867,-0.213410672
NC,Rowan County,61803,22529,38622,159,37,0.36452923,0.62492112,16093,-0.26039189
NC,Rutherford County,28373,9277,18797,161,37,0.326965777,0.662496035,9520,-0.335530258
NC,Sampson County,26005,11496,14358,163,37,0.442068833,0.552124591,2862,-0.110055759
NC,Scotland County,14020,8131,5799,165,37,0.579957204,0.413623395,2332,0.166333809
NC,Stanly County,28276,8287,19698,167,37,0.2930754,0.696633187,11411,-0.403557788
NC,Stokes County,21396,5969,15142,169,37,0.278977379,0.707702374,9173,-0.428724995
NC,Surry County,29096,9005,19753,171,37,0.309492714,0.678890569,10748,-0.369397855
NC,Swain County,5705,2618,2976,173,37,0.458895706,0.521647677,358,-0.062751972
NC,Transylvania County,16469,6740,9522,175,37,0.409253749,0.578177181,2782,-0.168923432
NC,Tyrrell County,1775,835,929,177,37,0.470422535,0.523380282,94,-0.052957746
NC,Union County,93389,32032,60468,179,37,0.342995428,0.64748525,28436,-0.304489822
NC,Vance County,20770,13286,7406,181,37,0.639672605,0.356571979,5880,0.283100626
NC,Wake County,526805,286939,232933,183,37,0.544677822,0.442161711,54006,0.102516111
NC,Warren County,9777,6635,3111,185,37,0.678633528,0.318195766,3524,0.360437762
NC,Washington County,6456,3811,2615,187,37,0.590303594,0.405049566,1196,0.185254027
NC,Watauga County,28168,13371,14124,189,37,0.474687589,0.501420051,753,-0.026732462
NC,Wayne County,50988,23154,27536,191,37,0.454106849,0.540048639,4382,-0.08594179
NC,Wilkes County,28852,8089,20410,193,37,0.280361847,0.7074033,12321,-0.427041453
NC,Wilson County,38890,20745,17904,195,37,0.533427616,0.460375418,2841,0.073052199
NC,Yadkin County,16657,3928,12500,197,37,0.235816774,0.750435252,8572,-0.514618479
NC,Yancey County,9344,3954,5249,199,37,0.423159247,0.561750856,1295,-0.13859161
ND,Adams County,1281,328,916,1,38,0.256049961,0.715066354,588,-0.459016393
ND,Barnes County,5471,2389,2953,3,38,0.436666057,0.539755072,564,-0.103089015
ND,Benson County,2148,1232,867,5,38,0.573556797,0.403631285,365,0.169925512
ND,Billings County,577,89,472,7,38,0.154246101,0.818024263,383,-0.663778163
ND,Bottineau County,3484,1163,2246,9,38,0.333811711,0.644661309,1083,-0.310849598
ND,Bowman County,1728,412,1277,11,38,0.238425926,0.73900463,865,-0.500578704
ND,Burke County,1015,230,766,13,38,0.226600985,0.754679803,536,-0.528078818
ND,Burleigh County,42876,14036,27811,15,38,0.327362627,0.648637933,13775,-0.321275306
ND,Cass County,73275,34632,36792,17,38,0.472630502,0.502108495,2160,-0.029477994
ND,Cavalier County,2054,818,1192,19,38,0.398247322,0.580331061,374,-0.182083739
ND,Dickey County,2513,849,1601,21,38,0.337843215,0.637087147,752,-0.299243932
ND,Divide County,1151,382,731,23,38,0.331885317,0.635099913,349,-0.303214596
ND,Dunn County,2002,493,1494,25,38,0.246253746,0.746253746,1001,-0.5
ND,Eddy County,1147,484,631,27,38,0.421970357,0.550130776,147,-0.128160418
ND,Emmons County,1862,383,1430,29,38,0.205692803,0.767991407,1047,-0.562298604
ND,Foster County,1674,604,1028,31,38,0.360812425,0.614097969,424,-0.253285544
ND,Golden Valley County,924,161,740,33,38,0.174242424,0.800865801,579,-0.626623377
ND,Grand Forks County,29796,14008,15044,35,38,0.470130219,0.504899987,1036,-0.034769768
ND,Grant County,1383,331,1012,37,38,0.239334779,0.731742589,681,-0.492407809
ND,Griggs County,1335,535,770,39,38,0.400749064,0.576779026,235,-0.176029963
ND,Hettinger County,1351,313,998,41,38,0.231680237,0.738712065,685,-0.507031828
ND,Kidder County,1310,393,870,43,38,0.3,0.664122137,477,-0.364122137
ND,LaMoure County,2179,737,1374,45,38,0.338228545,0.630564479,637,-0.292335934
ND,Logan County,1042,221,799,47,38,0.212092131,0.766794626,578,-0.554702495
ND,McHenry County,2653,924,1651,49,38,0.34828496,0.622314361,727,-0.274029401
ND,McIntosh County,1510,456,1028,51,38,0.301986755,0.680794702,572,-0.378807947
ND,McKenzie County,3423,926,2450,53,38,0.270522933,0.715746421,1524,-0.445223488
ND,McLean County,4894,1660,3130,55,38,0.339190846,0.639558643,1470,-0.300367797
ND,Mercer County,4394,1161,3132,57,38,0.264223942,0.712790168,1971,-0.448566227
ND,Morton County,13510,4467,8669,59,38,0.330643967,0.641672835,4202,-0.311028868
ND,Mountrail County,3444,1401,1960,61,38,0.406794425,0.569105691,559,-0.162311266
ND,Nelson County,1668,766,862,63,38,0.459232614,0.516786571,96,-0.057553957
ND,Oliver County,1010,281,693,65,38,0.278217822,0.686138614,412,-0.407920792
ND,Pembina County,3226,1245,1893,67,38,0.385926844,0.586794792,648,-0.200867948
ND,Pierce County,2162,656,1462,69,38,0.303422757,0.676225717,806,-0.37280296
ND,Ramsey County,4971,2162,2659,71,38,0.434922551,0.534902434,497,-0.099979883
ND,Ransom County,2412,1341,1008,73,38,0.555970149,0.417910448,333,0.138059701
ND,Renville County,1272,398,850,75,38,0.312893082,0.668238994,452,-0.355345912
ND,Richland County,7549,3190,4213,77,38,0.422572526,0.558087164,1023,-0.135514638
ND,Rolette County,4528,3351,1090,79,38,0.740061837,0.240724382,2261,0.499337456
ND,Sargent County,1987,1073,876,81,38,0.540010065,0.440865627,197,0.099144439
ND,Sheridan County,808,161,637,83,38,0.199257426,0.788366337,476,-0.589108911
ND,Sioux County,1138,900,223,85,38,0.79086116,0.195957821,677,0.594903339
ND,Slope County,434,83,341,87,38,0.19124424,0.785714286,258,-0.594470046
ND,Stark County,11539,2805,8509,89,38,0.243088656,0.737412254,5704,-0.494323598
ND,Steele County,1028,515,495,91,38,0.500972763,0.48151751,20,0.019455253
ND,Stutsman County,9431,3561,5641,93,38,0.377584562,0.598133814,2080,-0.220549252
ND,Towner County,1164,511,619,95,38,0.439003436,0.531786942,108,-0.092783505
ND,Traill County,3841,1784,1963,97,38,0.46446238,0.511064827,179,-0.046602447
ND,Walsh County,5061,2118,2809,99,38,0.418494369,0.55502865,691,-0.136534282
ND,Ward County,25231,8412,16176,101,38,0.33339939,0.641116087,7764,-0.307716698
ND,Wells County,2359,671,1646,103,38,0.28444256,0.697753285,975,-0.413310725
ND,Williams County,9600,2288,7087,105,38,0.238333333,0.738229167,4799,-0.499895833
NE,Adams County,12451,3991,8235,1,31,0.320536503,0.661392659,4244,-0.340856156
NE,Antelope County,3209,571,2585,3,31,0.177937052,0.805546899,2014,-0.627609847
NE,Arthur County,261,30,227,5,31,0.114942529,0.869731801,197,-0.754789272
NE,Banner County,402,55,339,7,31,0.13681592,0.843283582,284,-0.706467662
NE,Blaine County,301,29,268,9,31,0.096345515,0.890365449,239,-0.794019934
NE,Boone County,2799,615,2136,11,31,0.219721329,0.763129689,1521,-0.54340836
NE,Box Butte County,4541,1634,2795,13,31,0.359832636,0.615503193,1161,-0.255670557
NE,Boyd County,1047,186,852,15,31,0.17765043,0.813753582,666,-0.636103152
NE,Brown County,1545,223,1298,17,31,0.14433657,0.84012945,1075,-0.69579288
NE,Buffalo County,19057,5266,13378,19,31,0.276328908,0.701999265,8112,-0.425670357
NE,Burt County,3343,1280,2016,21,31,0.38288962,0.603051152,736,-0.220161532
NE,Butler County,3818,1028,2729,23,31,0.269250917,0.714772132,1701,-0.445521215
NE,Cass County,11952,4298,7453,25,31,0.359605087,0.623577644,3155,-0.263972557
NE,Cedar County,4260,952,3231,27,31,0.223474178,0.758450704,2279,-0.534976526
NE,Chase County,1849,252,1573,29,31,0.136289886,0.850730124,1321,-0.714440238
NE,Cherry County,3052,436,2557,31,31,0.142857143,0.837811271,2121,-0.694954128
NE,Cheyenne County,4197,983,3134,33,31,0.234214915,0.74672385,2151,-0.512508935
NE,Clay County,2916,662,2213,35,31,0.22702332,0.758916324,1551,-0.531893004
NE,Colfax County,3047,959,2045,37,31,0.314735806,0.671151953,1086,-0.356416147
NE,Cuming County,3928,1015,2858,39,31,0.258401222,0.727596741,1843,-0.469195519
NE,Custer County,5414,1066,4251,41,31,0.196896934,0.785186553,3185,-0.58828962
NE,Dakota County,5977,2831,3048,43,31,0.473648988,0.509954827,217,-0.036305839
NE,Dawes County,3634,1102,2435,45,31,0.303247111,0.670060539,1333,-0.366813429
NE,Dawson County,7680,2157,5370,47,31,0.280859375,0.69921875,3213,-0.418359375
NE,Deuel County,1012,215,763,49,31,0.212450593,0.753952569,548,-0.541501976
NE,Dixon County,2666,870,1745,51,31,0.326331583,0.654538635,875,-0.328207052
NE,Dodge County,14759,5588,8937,53,31,0.378616437,0.60552883,3349,-0.226912392
NE,Douglas County,210501,99261,108319,55,31,0.471546453,0.514577128,9058,-0.043030674
NE,Dundy County,981,176,791,57,31,0.179408767,0.806320082,615,-0.626911315
NE,Fillmore County,2815,794,1972,59,31,0.282060391,0.70053286,1178,-0.418472469
NE,Franklin County,1527,381,1110,61,31,0.249508841,0.726915521,729,-0.47740668
NE,Frontier County,1422,381,1005,63,31,0.267932489,0.706751055,624,-0.438818565
NE,Furnas County,2215,422,1767,65,31,0.190519187,0.797742664,1345,-0.607223476
NE,Gage County,9552,3870,5470,67,31,0.405150754,0.572654941,1600,-0.167504188
NE,Garden County,1088,242,829,69,31,0.222426471,0.761948529,587,-0.539522059
NE,Garfield County,928,147,762,71,31,0.158405172,0.82112069,615,-0.662715517
NE,Gosper County,975,230,732,73,31,0.235897436,0.750769231,502,-0.514871795
NE,Grant County,363,30,322,75,31,0.082644628,0.887052342,292,-0.804407713
NE,Greeley County,1181,340,820,77,31,0.287891617,0.694326842,480,-0.406435224
NE,Hall County,19721,6971,12412,79,31,0.353481061,0.629379849,5441,-0.275898788
NE,Hamilton County,4824,1136,3582,81,31,0.235489221,0.742537313,2446,-0.507048093
NE,Harlan County,1584,311,1248,83,31,0.196338384,0.787878788,937,-0.591540404
NE,Hayes County,535,50,473,85,31,0.093457944,0.88411215,423,-0.790654206
NE,Hitchcock County,1739,310,1386,87,31,0.17826337,0.797009776,1076,-0.618746406
NE,Holt County,4749,862,3789,89,31,0.181511897,0.797852179,2927,-0.616340282
NE,Hooker County,394,59,330,91,31,0.149746193,0.837563452,271,-0.687817259
NE,Howard County,2856,914,1890,93,31,0.320028011,0.661764706,976,-0.341736695
NE,Jefferson County,3416,1185,2156,95,31,0.346896956,0.631147541,971,-0.284250585
NE,Johnson County,2057,790,1223,97,31,0.384054448,0.594555177,433,-0.210500729
NE,Kearney County,3156,761,2341,99,31,0.24112801,0.741761724,1580,-0.500633714
NE,Keith County,4026,920,3036,101,31,0.228514655,0.754098361,2116,-0.525583706
NE,Keya Paha County,481,80,392,103,31,0.166320166,0.814968815,312,-0.648648649
NE,Kimball County,1665,391,1222,105,31,0.234834835,0.733933934,831,-0.499099099
NE,Knox County,4015,1055,2878,107,31,0.262764633,0.716811955,1823,-0.454047323
NE,Lancaster County,123206,59970,61177,109,31,0.486745775,0.496542376,1207,-0.009796601
NE,Lincoln County,15266,4350,10545,111,31,0.284946941,0.690750688,6195,-0.405803747
NE,Logan County,431,68,356,113,31,0.157772622,0.825986079,288,-0.668213457
NE,Loup County,356,62,290,115,31,0.174157303,0.814606742,228,-0.640449438
NE,Madison County,13512,3368,9874,119,31,0.249259917,0.730757845,6506,-0.481497928
NE,McPherson County,290,41,237,117,31,0.14137931,0.817241379,196,-0.675862069
NE,Merrick County,3457,921,2477,121,31,0.266415968,0.716517211,1556,-0.450101244
NE,Morrill County,2152,450,1658,123,31,0.209107807,0.770446097,1208,-0.56133829
NE,Nance County,1604,477,1098,125,31,0.297381546,0.684538653,621,-0.387157107
NE,Nemaha County,3126,1089,1979,127,31,0.348368522,0.633077415,890,-0.284708893
NE,Nuckolls County,2170,567,1563,129,31,0.261290323,0.720276498,996,-0.458986175
NE,Otoe County,6905,2542,4226,131,31,0.36813903,0.612020275,1684,-0.243881245
NE,Pawnee County,1330,396,897,133,31,0.297744361,0.67443609,501,-0.376691729
NE,Perkins County,1391,237,1133,135,31,0.170381021,0.814521927,896,-0.644140906
NE,Phelps County,4336,875,3372,137,31,0.201798893,0.777675277,2497,-0.575876384
NE,Pierce County,3414,637,2707,139,31,0.186584651,0.792911541,2070,-0.606326889
NE,Platte County,13249,3095,9963,141,31,0.233602536,0.751981282,6868,-0.518378746
NE,Polk County,2446,527,1886,143,31,0.215453802,0.771054783,1359,-0.555600981
NE,Red Willow County,4868,940,3855,145,31,0.193097781,0.791906327,2915,-0.598808546
NE,Richardson County,3680,1180,2407,147,31,0.320652174,0.654076087,1227,-0.333423913
NE,Rock County,784,103,669,149,31,0.131377551,0.853316327,566,-0.721938776
NE,Saline County,4832,2232,2518,151,31,0.46192053,0.521109272,286,-0.059188742
NE,Sarpy County,66166,24709,40318,153,31,0.373439531,0.60934619,15609,-0.235906659
NE,Saunders County,10203,3279,6725,155,31,0.321376066,0.659119867,3446,-0.337743801
NE,Scotts Bluff County,13867,4193,9427,157,31,0.302372539,0.679815389,5234,-0.37744285
NE,Seward County,7445,2362,4947,159,31,0.317259906,0.664472801,2585,-0.347212895
NE,Sheridan County,2450,389,2010,161,31,0.15877551,0.820408163,1621,-0.661632653
NE,Sherman County,1508,549,919,163,31,0.364058355,0.609416446,370,-0.24535809
NE,Sioux County,735,101,623,165,31,0.137414966,0.847619048,522,-0.710204082
NE,Stanton County,2623,607,1945,167,31,0.231414411,0.741517347,1338,-0.510102936
NE,Thayer County,2627,724,1853,169,31,0.275599543,0.705367339,1129,-0.429767796
NE,Thomas County,408,42,360,171,31,0.102941176,0.882352941,318,-0.779411765
NE,Thurston County,1993,1153,823,173,31,0.578524837,0.412945309,330,0.165579528
NE,Valley County,2168,494,1643,175,31,0.227859779,0.757841328,1149,-0.52998155
NE,Washington County,10121,3103,6857,177,31,0.306590258,0.677502223,3754,-0.370911965
NE,Wayne County,3659,1074,2493,179,31,0.29352282,0.681333698,1419,-0.387810877
NE,Webster County,1730,440,1255,181,31,0.25433526,0.725433526,815,-0.471098266
NE,Wheeler County,446,93,345,183,31,0.208520179,0.773542601,252,-0.565022422
NE,York County,6246,1352,4814,185,31,0.216458533,0.770733269,3462,-0.554274736
NH,Belknap County,33771,15884,17568,1,33,0.470344378,0.520209647,1684,-0.049865269
NH,Carroll County,28464,13977,14207,3,33,0.491041315,0.499121698,230,-0.008080382
NH,Cheshire County,41071,25329,15135,5,33,0.616712522,0.368508193,10194,0.248204329
NH,Coos County,15614,9091,6342,7,33,0.582233893,0.406173946,2749,0.176059946
NH,Grafton County,48765,29826,18207,9,33,0.611627192,0.373362042,11619,0.238265149
NH,Hillsborough County,202765,101499,98103,11,33,0.500574557,0.483826104,3396,0.016748453
NH,Merrimack County,80054,44635,34451,13,33,0.557561146,0.430347016,10184,0.12721413
NH,Rockingham County,169794,80096,87809,15,33,0.47172456,0.517150194,7713,-0.045425633
NH,Strafford County,63762,36026,26779,17,33,0.565007371,0.419983689,9247,0.145023682
NH,Sullivan County,21814,12166,9269,19,33,0.557715229,0.424910608,2897,0.132804621
NJ,Atlantic County,102405,59509,41918,1,34,0.581114203,0.409335482,17591,0.171778722
NJ,Bergen County,352023,193470,155267,3,34,0.549594771,0.441070612,38203,0.108524159
NJ,Burlington County,197059,115951,79110,5,34,0.588407533,0.401453372,36841,0.186954161
NJ,Camden County,203201,137795,63329,7,34,0.678121663,0.311656931,74466,0.366464732
NJ,Cape May County,47243,21275,25488,9,34,0.450331266,0.539508499,4213,-0.089177233
NJ,Cumberland County,49472,30172,18767,11,34,0.609880336,0.379345893,11405,0.230534444
NJ,Essex County,281633,217950,61595,13,34,0.773879481,0.218706615,156355,0.555172867
NJ,Gloucester County,133568,72960,58915,15,34,0.54623862,0.441086188,14045,0.105152432
NJ,Hudson County,176104,136239,38082,17,34,0.773628083,0.216247218,98157,0.557380866
NJ,Hunterdon County,62821,25148,36979,19,34,0.400311998,0.588640741,11831,-0.188328744
NJ,Mercer County,139064,94300,43155,21,34,0.678105045,0.310324743,51145,0.367780303
NJ,Middlesex County,285232,179515,102472,23,34,0.629364868,0.359258428,77043,0.27010644
NJ,Monmouth County,268943,125471,140376,25,34,0.466533801,0.521954466,14905,-0.055420665
NJ,Morris County,206580,90313,114265,27,34,0.437181721,0.553127118,23952,-0.115945396
NJ,Ocean County,237432,96500,138594,29,34,0.406432157,0.583720813,42094,-0.177288655
NJ,Passaic County,164629,104057,59181,31,34,0.632069684,0.359481015,44876,0.272588669
NJ,Salem County,29116,14456,14214,33,34,0.496496772,0.48818519,242,0.008311581
NJ,Somerset County,134932,70168,63159,35,34,0.520024901,0.468080218,7009,0.051944683
NJ,Sussex County,61704,23406,37215,37,34,0.37932711,0.603121354,13809,-0.223794243
NJ,Union County,202353,134220,66457,39,34,0.663296319,0.328421125,67763,0.334875193
NJ,Warren County,43312,17869,24695,41,34,0.412564647,0.570165312,6826,-0.157600665
NM,Bernalillo County,264942,147183,104242,1,35,0.555529135,0.393452152,42941,0.162076983
NM,Catron County,2100,557,1474,3,35,0.265238095,0.701904762,917,-0.436666667
NM,Chaves County,20498,6621,13271,5,35,0.323007123,0.647429017,6650,-0.324421895
NM,Cibola County,8154,4907,2966,6,35,0.601790532,0.363747854,1941,0.238042678
NM,Colfax County,5896,2879,2763,7,35,0.488297151,0.468622795,116,0.019674355
NM,Curry County,13450,3956,9150,9,35,0.294126394,0.680297398,5194,-0.386171004
NM,De Baca County,900,287,586,11,35,0.318888889,0.651111111,299,-0.332222222
NM,Dona Ana County,65712,36778,26988,13,35,0.559684685,0.410701242,9790,0.148983443
NM,Eddy County,19195,6110,12546,15,35,0.31831206,0.65360771,6436,-0.33529565
NM,Grant County,12744,7009,5286,17,35,0.549984306,0.414783427,1723,0.135200879
NM,Guadalupe County,1978,1388,518,19,35,0.701718908,0.261880688,870,0.43983822
NM,Harding County,600,260,326,21,35,0.433333333,0.543333333,66,-0.11
NM,Hidalgo County,1929,994,895,23,35,0.515292898,0.463970969,99,0.051321928
NM,Lea County,16933,4068,12480,25,35,0.24024095,0.737022382,8412,-0.496781433
NM,Lincoln County,9209,2931,5940,27,35,0.3182756,0.645021175,3009,-0.326745575
NM,Los Alamos County,10654,5191,4796,28,35,0.487234841,0.450159564,395,0.037075277
NM,Luna County,7472,3573,3654,29,35,0.478185225,0.489025696,81,-0.010840471
NM,McKinley County,21313,15363,5420,31,35,0.720827664,0.254304884,9943,0.46652278
NM,Mora County,2604,1952,591,33,35,0.749615975,0.226958525,1361,0.52265745
NM,Otero County,19643,6715,12219,35,35,0.341852059,0.622053658,5504,-0.280201599
NM,Quay County,3696,1382,2194,37,35,0.373917749,0.593614719,812,-0.21969697
NM,Rio Arriba County,15239,11389,3373,39,35,0.747358751,0.221339983,8016,0.526018768
NM,Roosevelt County,5949,1719,4032,41,35,0.288956127,0.677760968,2313,-0.388804841
NM,Sandoval County,53361,26831,24124,43,35,0.502820412,0.452090478,2707,0.050729934
NM,San Juan County,45994,15688,28779,45,35,0.341087968,0.625712049,13091,-0.284624081
NM,San Miguel County,11388,8754,2281,47,35,0.768703899,0.20029856,6473,0.568405339
NM,Santa Fe County,67624,49668,15145,49,35,0.734472968,0.223958949,34523,0.510514019
NM,Sierra County,5101,1963,2928,51,35,0.384826505,0.574005097,965,-0.189178592
NM,Socorro County,7087,3983,2698,53,35,0.562014957,0.380697051,1285,0.181317906
NM,Taos County,15188,11855,2710,55,35,0.780550435,0.17843034,9145,0.602120095
NM,Torrance County,6376,2414,3521,57,35,0.378607277,0.552227102,1107,-0.173619824
NM,Union County,1753,471,1231,59,35,0.268682259,0.702224758,760,-0.433542499
NM,Valencia County,27647,13473,12788,61,35,0.487322313,0.462545665,685,0.024776648
NV,Carson City,23318,10290,12394,510,32,0.441289991,0.531520714,2104,-0.090230723
NV,Churchill County,10265,2961,7061,1,32,0.288455918,0.687871408,4100,-0.39941549
NV,Clark County,688339,387978,288223,3,32,0.563643786,0.418722461,99755,0.144921325
NV,Douglas County,26054,9288,16264,5,32,0.356490366,0.624241959,6976,-0.267751593
NV,Elko County,15984,3510,12013,7,32,0.219594595,0.751564064,8503,-0.531969469
NV,Esmeralda County,435,92,317,9,32,0.211494253,0.728735632,225,-0.517241379
NV,Eureka County,808,107,663,11,32,0.132425743,0.820544554,556,-0.688118812
NV,Humboldt County,5744,1737,3810,13,32,0.302402507,0.663300836,2073,-0.360898329
NV,Lander County,2165,534,1580,15,32,0.24665127,0.729792148,1046,-0.483140878
NV,Lincoln County,2152,400,1691,17,32,0.185873606,0.785780669,1291,-0.599907063
NV,Lyon County,21465,7380,13520,19,32,0.343815514,0.629862567,6140,-0.286047053
NV,Mineral County,2035,863,1080,21,32,0.424078624,0.530712531,217,-0.106633907
NV,Nye County,17522,6320,10566,23,32,0.360689419,0.603013355,4246,-0.242323936
NV,Pershing County,1884,632,1167,27,32,0.335456476,0.619426752,535,-0.283970276
NV,Storey County,2314,920,1321,29,32,0.397579948,0.570872947,401,-0.173292999
NV,Washoe County,186917,94806,88151,31,32,0.507209082,0.471605044,6655,0.035604038
NV,White Pine County,3704,983,2601,33,32,0.265388769,0.702213823,1618,-0.436825054
NY,Albany County,125531,80891,42029,1,36,0.644390629,0.334809728,38862,0.3095809
NY,Allegany County,15601,5658,9609,3,36,0.36266906,0.615922056,3951,-0.253252997
NY,Bronx County,316047,288378,26304,5,36,0.912452895,0.083228127,262074,0.829224767
NY,Broome County,75244,38315,34878,7,36,0.509210037,0.463531976,3437,0.045678061
NY,Cattaraugus County,27608,11695,15406,9,36,0.423609099,0.558026659,3711,-0.13441756
NY,Cayuga County,26073,14162,11355,11,36,0.543167261,0.435507997,2807,0.107659264
NY,Chautauqua County,48434,21815,25795,13,36,0.450406739,0.532580419,3980,-0.08217368
NY,Chemung County,31981,15285,16207,15,36,0.477940027,0.506769644,922,-0.028829618
NY,Chenango County,17655,8340,8933,17,36,0.472387426,0.505975644,593,-0.033588219
NY,Clinton County,27622,17123,10054,19,36,0.619904424,0.363985229,7069,0.255919195
NY,Columbia County,26008,14244,11194,21,36,0.547677638,0.430406029,3050,0.117271609
NY,Cortland County,17698,9445,7886,23,36,0.533676122,0.445587072,1559,0.08808905
NY,Delaware County,16916,7469,9085,25,36,0.441534642,0.5370655,1616,-0.095530858
NY,Dutchess County,114142,59885,52320,27,36,0.524653502,0.458376408,7565,0.066277093
NY,Erie County,386665,220184,159678,29,36,0.569443834,0.412962125,60506,0.156481709
NY,Essex County,15577,8835,6495,31,36,0.567182384,0.416960904,2340,0.15022148
NY,Franklin County,14537,9065,5248,33,36,0.623581207,0.361009837,3817,0.26257137
NY,Fulton County,18040,7916,9811,35,36,0.438802661,0.543847007,1895,-0.105044346
NY,Genesee County,23079,8886,13701,37,36,0.385025348,0.593656571,4815,-0.208631223
NY,Greene County,18263,7911,9935,39,36,0.433170892,0.543996058,2024,-0.110825166
NY,Hamilton County,2655,955,1652,41,36,0.359698682,0.622222222,697,-0.26252354
NY,Herkimer County,23290,10433,12389,43,36,0.447960498,0.531945041,1956,-0.083984543
NY,Jefferson County,32051,15345,16279,45,36,0.478768213,0.50790927,934,-0.029141056
NY,Kings County,618035,503291,108630,47,36,0.814340612,0.175766745,394661,0.638573867
NY,Lewis County,9481,4263,5083,49,36,0.449636114,0.536124881,820,-0.086488767
NY,Livingston County,24606,10889,13210,51,36,0.442534341,0.536860928,2321,-0.094326587
NY,Madison County,25865,12698,12611,53,36,0.490933694,0.487570075,87,0.003363619
NY,Monroe County,308925,178491,124769,55,36,0.577781015,0.403881201,53722,0.173899814
NY,Montgomery County,16784,7881,8622,57,36,0.469554337,0.513703527,741,-0.04414919
NY,Nassau County,460824,243649,212882,59,36,0.528724632,0.461959447,30767,0.066765186
NY,New York County,496293,417861,72300,61,36,0.841964323,0.145680072,345561,0.696284251
NY,Niagara County,82720,40862,40397,63,36,0.493979691,0.488358317,465,0.005621373
NY,Oneida County,80429,37388,41639,65,36,0.464857203,0.517711273,4251,-0.05285407
NY,Onondaga County,188787,112664,72807,67,36,0.59677838,0.385656851,39857,0.211121528
NY,Ontario County,44144,21285,21998,69,36,0.482171983,0.498323668,713,-0.016151685
NY,Orange County,130494,67709,60984,71,36,0.518866768,0.467331831,6725,0.051534936
NY,Orleans County,13756,5411,8076,73,36,0.393355627,0.58708927,2665,-0.193733644
NY,Oswego County,41133,21733,18503,75,36,0.528359225,0.449833467,3230,0.078525758
NY,Otsego County,21938,10975,10527,77,36,0.500273498,0.479852311,448,0.020421187
NY,Putnam County,40883,17851,22436,79,36,0.436636255,0.548785559,4585,-0.112149304
NY,Queens County,507722,399970,103193,81,36,0.787773624,0.203247053,296777,0.584526572
NY,Rensselaer County,63332,34713,27240,83,36,0.548111539,0.430114318,7473,0.117997221
NY,Richmond County,135283,67524,66420,85,36,0.49913145,0.49097078,1104,0.008160671
NY,Rockland County,114500,60446,52936,87,36,0.527912664,0.462323144,7510,0.06558952
NY,Saratoga County,97502,48876,46829,91,36,0.501282025,0.480287584,2047,0.020994441
NY,Schenectady County,59614,33777,24608,93,36,0.566595095,0.412788942,9169,0.153806153
NY,Schoharie County,11943,4862,6849,95,36,0.407100394,0.573474002,1987,-0.166373608
NY,Schuyler County,7464,3354,3942,97,36,0.449356913,0.528135048,588,-0.078778135
NY,Seneca County,12148,6526,5405,99,36,0.537207771,0.444929206,1121,0.092278564
NY,St. Lawrence County,34023,19574,13914,89,36,0.575316698,0.408958646,5660,0.166358052
NY,Steuben County,35659,14586,20425,101,36,0.409041196,0.572786674,5839,-0.163745478
NY,Suffolk County,540653,274830,259348,103,36,0.508329742,0.479694,15482,0.028635742
NY,Sullivan County,25322,13781,11148,105,36,0.544230314,0.440249585,2633,0.103980728
NY,Tioga County,19977,8263,11278,107,36,0.41362567,0.564549232,3015,-0.150923562
NY,Tompkins County,35825,24447,10202,109,36,0.682400558,0.284773203,14245,0.397627355
NY,Ulster County,72193,43164,27340,111,36,0.597897303,0.378707077,15824,0.219190226
NY,Warren County,26220,13112,12571,113,36,0.500076278,0.479443173,541,0.020633105
NY,Washington County,21263,10596,10254,115,36,0.498330433,0.482246155,342,0.016084278
NY,Wayne County,34127,15136,18315,117,36,0.443519794,0.536671843,3179,-0.09315205
NY,Westchester County,284731,171908,108707,119,36,0.603755826,0.381788425,63201,0.221967401
NY,Wyoming County,15230,5224,9726,121,36,0.343007223,0.638608011,4502,-0.295600788
NY,Yates County,8437,4021,4270,123,36,0.476591205,0.506104065,249,-0.02951286
OH,Adams County,10787,3857,6691,1,39,0.357560026,0.620283675,2834,-0.262723649
OH,Allen County,46458,16869,28802,3,39,0.363102157,0.619957811,11933,-0.256855655
OH,Ashland County,23826,8083,15225,5,39,0.339251238,0.639007807,7142,-0.299756568
OH,Ashtabula County,41781,22964,17890,7,39,0.549627821,0.42818506,5074,0.121442761
OH,Athens County,26112,17268,8118,9,39,0.661305147,0.310891544,9150,0.350413603
OH,Auglaize County,22838,5643,16802,11,39,0.247088186,0.735703652,11159,-0.488615465
OH,Belmont County,30876,13826,16418,13,39,0.447791165,0.531739863,2592,-0.083948698
OH,Brown County,18955,6923,11671,15,39,0.365233448,0.615721446,4748,-0.250487998
